mouse_ID,group,date,phase,label,channel,window_start_s,window_end_s,source_interval_start_s,source_interval_end_s,dat_file,session,session_channel,torus_R1,torus_R2,torus_r,torus_mse,torus_mean_error,torus_frac_inside,torus_n_x,torus_n_y,torus_n_z,torus_u_x,torus_u_y,torus_u_z,torus_v_x,torus_v_y,torus_v_z,torus_tau_ms,torus_analysis_fs,torus_fit_failed
ekez003,control,250830,sleep,2,12,2585.0,2587.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch12,2.2047146212540962,0.21238795881169611,0.1248589066611993,0.5925163311386131,0.5499620130632361,0.12324649298597194,-0.3357474971305654,0.8083743385921547,-0.48353339789031136,-0.574688647723186,-0.5825158194773936,-0.5748115153984621,-0.7463287320924878,0.08488962694575766,0.6601417839284449,2.0,2000.0,0
ekez003,control,250830,sleep,2,12,2625.0,2627.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch12,2.493226465639436,0.2740252337790843,0.08999387339944354,0.8143380937606185,0.6458046691277877,0.06638276553106212,-0.5157705969460527,0.7966316337086533,-0.31521220074704004,0.5678509030077785,0.5933775553444741,0.5704808750209476,0.6415029565617671,0.11524372862263098,-0.7584146885007337,2.0,2000.0,0
ekez003,control,250830,sleep,2,12,2665.0,2667.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch12,2.5632094546149853,0.3979720832131032,0.26856038159310497,1.4842207358558661,0.7069926333439432,0.2249498997995992,0.526460561427413,-0.8015563252326344,0.2834549959699205,-0.5756782435121298,-0.581418162333694,-0.5749325877468585,0.6256467351522412,0.13950045873347933,-0.7675322695525514,2.0,2000.0,0
ekez003,control,250830,mobile,0,19,260.0,262.0,258.0,270.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,6.21229812499565,0.323496911733042,0.044948663072794395,4.571058211387542,1.130715531389882,0.03682364729458918,0.7006469786964648,-0.7006469458071779,-0.13486166458362933,-0.6339580539382837,-0.5245794660402956,-0.5682548456930714,0.32740036207844764,0.4836426791948708,-0.8117257922291917,2.0,2000.0,0
ekez003,control,250830,mobile,0,19,262.0,264.0,258.0,270.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.0906035367068476,0.25813336599826153,0.08369781294524645,0.6242882301671406,0.5474692859125468,0.06901302605210421,-0.1792318215102799,0.7516965434912652,-0.17391825868660088,0.5700812445576873,0.5786848189482016,0.5704824028959916,0.6963591213053462,0.008397023116176183,-0.6985282026970754,2.0,2000.0,1
ekez003,control,250830,mobile,0,19,264.0,266.0,258.0,270.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.0906035367068476,0.25813336599826153,0.08369781294524645,0.6242882301671406,0.5474692859125468,0.06901302605210421,-0.1792318215102799,0.7516965434912652,-0.17391825868660088,0.5700812445576873,0.5786848189482016,0.5704824028959916,0.6963591213053462,0.008397023116176183,-0.6985282026970754,2.0,2000.0,1
ekez003,control,250830,mobile,0,19,266.0,268.0,258.0,270.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.0906035367068476,0.25813336599826153,0.08369781294524645,0.6242882301671406,0.5474692859125468,0.06901302605210421,-0.1792318215102799,0.7516965434912652,-0.17391825868660088,0.5700812445576873,0.5786848189482016,0.5704824028959916,0.6963591213053462,0.008397023116176183,-0.6985282026970754,2.0,2000.0,1
ekez003,control,250830,immobile,1,19,726.0,728.0,724.0,740.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.3788746569825294,0.1428914688797712,0.03661860619411878,0.9511540322396174,0.6460568474286184,0.03657314629258517,0.35770907067934116,-0.8136252364723491,0.4583210614058615,-0.5758953851996079,-0.5785558270276602,-0.5775964510937852,0.7351113698329429,-0.05733349445500245,-0.6755176861888315,2.0,2000.0,0
ekez003,control,250830,immobile,1,19,728.0,730.0,724.0,740.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,1.9539708265523204,0.20696863599626739,0.056969918038480484,0.48623619945080865,0.5250226479886393,0.056362725450901804,-0.37682535266953665,0.8139846858704634,-0.4420764467293172,0.575908766232035,0.5796827743938014,0.5764520570231321,0.7254872476899321,-0.03737395133132055,-0.6872200820691806,2.0,2000.0,0
ekez003,control,250830,immobile,1,19,730.0,732.0,724.0,740.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,3.012041907229405,0.2683227950161649,0.08379967743860417,1.1733665036340184,0.7407114037494644,0.05511022044088176,0.6306572269127132,-0.7582356802051852,0.16537870299975924,-0.5644929381402084,-0.5944279819502013,-0.5727155463774717,0.532559090553472,0.26783208832615363,-0.8028989896180654,2.0,2000.0,0
ekez003,control,250830,immobile,1,19,732.0,734.0,724.0,740.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.1388315570280523,0.16444012043122946,0.03503402697078136,0.9105720140490734,0.6443828070371903,0.02404809619238477,0.4928904517610169,-0.8092892197640166,0.3195464932300692,-0.5766192801456926,-0.5788471176548773,-0.5765814947992209,0.6515897546196858,0.09993484454927422,-0.7519599846518231,2.0,2000.0,0
ekez003,control,250830,immobile,1,19,734.0,736.0,724.0,740.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.1076876908130338,0.1638380557321668,0.04303361731837093,0.6484837927059613,0.5524983112420322,0.01753507014028056,0.007956848069711258,0.7019437201739854,-0.7121879683595843,0.5766110619382384,0.5786594621288307,0.5767780423501138,0.8169800314678767,-0.4152447959885788,-0.4001442084863293,2.0,2000.0,0
ekez003,control,250830,immobile,1,19,736.0,738.0,724.0,740.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,1.9102563752360286,0.16303611328250187,0.034617430169450875,0.5149615159254519,0.4985661011981598,0.03381763527054108,-0.38318118040787497,0.8146283895200774,-0.43537658408337176,0.5764424876491716,0.5792015146452874,0.5764023454701063,0.7217244913484662,-0.030103030066130267,-0.6915255354407641,2.0,2000.0,0
ekez003,control,250830,sleep,2,19,2385.0,2387.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.4352018826512087,0.32386663016318246,0.08626216391679466,0.8546900708885594,0.6057946674645078,0.05736472945891784,-0.4013851214640625,0.8077234094346432,-0.4318250549907151,0.5718992028244583,0.5892898026049795,0.5706740140855665,0.7154168617486042,-0.017900346248705953,-0.698468532954746,2.0,2000.0,0
ekez003,control,250830,sleep,2,19,2425.0,2427.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.0659162324889344,0.36011185168834625,0.15039619362490841,0.9440003262630033,0.5756782608036104,0.1280060120240481,-0.35787715693551964,0.809555473567646,-0.4653427508401153,0.5739605094365541,0.5838042047330324,0.5742316467605759,0.736541427313639,-0.061583973169753344,-0.6735830610232226,2.0,2000.0,0
ekez003,control,250830,sleep,2,19,2465.0,2467.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.093651374532204,0.3908157516371815,0.12306658506795722,0.5337958903106634,0.5345143815381819,0.0874248496993988,-0.4041857251170499,0.8088014442886279,-0.42716989983761616,0.5722238327294745,0.5879304113182848,0.571749697596337,0.7135781561021646,-0.013343731203323345,-0.7004485419853541,2.0,2000.0,0
ekez003,control,250830,sleep,2,19,2505.0,2507.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,1.9015439736719693,0.3074891883692014,0.17145649886044811,0.844169350492933,0.5697715734948902,0.12399799599198397,-0.38058407955195095,0.8122704657323234,-0.44200955746401777,0.5748411503775245,0.5822140679982375,0.5749647214008771,0.7243710445775534,-0.03526286322129829,-0.6885078941109246,2.0,2000.0,0
ekez003,control,250830,sleep,2,19,2545.0,2547.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.28958539159916,0.32346851681607264,0.11742786127748855,1.2872189039783806,0.6634675793521482,0.09619238476953908,0.5084557940070716,-0.8043680700347305,0.30735112403953824,-0.5747972285462989,-0.5828181769267942,-0.5743963080463018,0.641155871527683,0.11539055659394701,-0.7586858162984969,2.0,2000.0,0
ekez003,control,250830,sleep,2,19,2585.0,2587.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.557561975441826,0.2535668996095276,0.15800720588311915,0.7190859632946708,0.5452447396844373,0.16733466933867736,-0.12684103803235655,0.7573777579110609,-0.6405390564920351,-0.5744212883208306,-0.5825414417844472,-0.5750527385601556,-0.8086726992997421,0.29499898376776007,0.5089440686178177,2.0,2000.0,0
ekez003,control,250830,sleep,2,19,2625.0,2627.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.308386722863755,0.3145108414387852,0.09927126610380807,0.9478587991193527,0.6707451173028073,0.07339679358717435,-0.4306613688762095,0.8125514555994432,-0.392798825558363,0.5749403465752916,0.5824884969060032,0.5745874597048465,0.6956826742385951,0.02161672903470969,-0.7180239089250977,2.0,2000.0,0
ekez003,control,250830,sleep,2,19,2665.0,2667.0,2383.0,2670.0,LFP0_250830.dat,ekez003_250830,ekez003_250830_ch19,2.4049986842582447,0.5723574852607809,0.3454662459584507,2.897539478717031,0.8478655991376195,0.27379759519038077,0.5687766652564866,-0.7854442841173345,0.24407044394249544,0.570640340030289,0.5905471766729207,0.5706344140093186,-0.5923366503840573,-0.18528709795819748,0.7840956471885459,2.0,2000.0,0
ekez003,control,250906,mobile,0,12,782.0,784.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.0906035367068476,0.25813336599826153,0.08369781294524645,0.6242882301671406,0.5474692859125468,0.06901302605210421,-0.1792318215102799,0.7516965434912652,-0.17391825868660088,0.5700812445576873,0.5786848189482016,0.5704824028959916,0.6963591213053462,0.008397023116176183,-0.6985282026970754,2.0,2000.0,1
ekez003,control,250906,mobile,0,12,788.0,790.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.0906035367068476,0.25813336599826153,0.08369781294524645,0.6242882301671406,0.5474692859125468,0.06901302605210421,-0.1792318215102799,0.7516965434912652,-0.17391825868660088,0.5700812445576873,0.5786848189482016,0.5704824028959916,0.6963591213053462,0.008397023116176183,-0.6985282026970754,2.0,2000.0,1
ekez003,control,250906,mobile,0,12,792.0,794.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.0906035367068476,0.25813336599826153,0.08369781294524645,0.6242882301671406,0.5474692859125468,0.06901302605210421,-0.1792318215102799,0.7516965434912652,-0.17391825868660088,0.5700812445576873,0.5786848189482016,0.5704824028959916,0.6963591213053462,0.008397023116176183,-0.6985282026970754,2.0,2000.0,1
ekez003,control,250906,mobile,0,12,798.0,800.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.779226599675765,0.13897730315681683,0.02740812128569863,0.7792698887242026,0.6513490849844545,0.010270541082164329,-0.6191362022674561,0.7667589616990034,-0.1695613685229577,0.5697141625984273,0.5871863129876728,0.57501131012591,0.5404591899256604,0.2594088057351835,-0.8003817436260929,2.0,2000.0,0
ekez003,control,250906,mobile,0,12,804.0,806.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.235556236973714,0.34086255032891305,0.08380609254517196,0.7016609478359737,0.5882160428106981,0.042334669338677355,0.5019546883540139,-0.8024876538206942,0.322575659813148,-0.5706306551942818,-0.587550278651358,-0.5737293137074803,0.6499401096949244,0.1039145587527426,-0.7528476726981179,2.0,2000.0,0
ekez003,control,250906,mobile,0,12,810.0,812.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.0906035367068476,0.25813336599826153,0.08369781294524645,0.6242882301671406,0.5474692859125468,0.06901302605210421,-0.1792318215102799,0.7516965434912652,-0.17391825868660088,0.5700812445576873,0.5786848189482016,0.5704824028959916,0.6963591213053462,0.008397023116176183,-0.6985282026970754,2.0,2000.0,1
ekez003,control,250906,mobile,0,12,814.0,816.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.757000226198251,0.15132411264930143,0.044138687199422016,1.4003774556774988,0.7734923533074046,0.04183366733466934,0.467476737952869,-0.8123512090986361,0.3486416678313179,-0.5761497639153302,-0.5790995293184368,-0.5767973514861822,0.6704602516268452,0.06876952972057897,-0.738751516254605,2.0,2000.0,0
ekez003,control,250906,mobile,0,12,820.0,822.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.0906035367068476,0.25813336599826153,0.08369781294524645,0.6242882301671406,0.5474692859125468,0.06901302605210421,-0.1792318215102799,0.7516965434912652,-0.17391825868660088,0.5700812445576873,0.5786848189482016,0.5704824028959916,0.6963591213053462,0.008397023116176183,-0.6985282026970754,2.0,2000.0,1
ekez003,control,250906,sleep,2,12,1263.0,1265.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,1.9469797255572105,0.27967326067306403,0.12092665426499012,0.7990167414607074,0.565290969670557,0.12850701402805612,-0.3630218401603557,0.8135551407473588,-0.45425012551358435,0.5757983482021183,0.5791527839043712,0.5770947193498907,0.7325786004057364,-0.052058484976132136,-0.6786888155609773,2.0,2000.0,0
ekez003,control,250906,sleep,2,12,1325.0,1327.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,1.8364466943911169,0.22706747783058812,0.12448289210976063,0.5836176955953652,0.4738455530478722,0.156813627254509,0.5659168139721947,-0.7905582876827841,0.2339994731586712,-0.5750372334330932,-0.5818681961037736,-0.5751187551511034,0.5908217496229018,0.1909109639009075,-0.7838894463079341,2.0,2000.0,0
ekez003,control,250906,sleep,2,12,1385.0,1387.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.2373848221686448,0.38756619185703434,0.11926828009649593,0.5539360221574068,0.5328582443985729,0.09318637274549098,-0.4410793991717272,0.7978514191724743,-0.41095264514282326,0.563574737428466,0.6025965490750939,0.5650317817372958,0.6984500547333125,0.017621349719724674,-0.7154418278763747,2.0,2000.0,0
ekez003,control,250906,sleep,2,12,1447.0,1449.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,1.9561305448763966,0.31279814870498857,0.18684592835521008,0.7102930558592737,0.5004187023473703,0.1938877755511022,-0.5210124093796493,0.8026217798589249,-0.2904209836900248,0.5757409590370218,0.5816585256825237,0.5746265809949652,0.6301336503931579,0.1321803237836745,-0.7651535431824363,2.0,2000.0,0
ekez003,control,250906,sleep,2,12,1507.0,1509.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.0927906824637006,0.28424717692752627,0.1381370806606609,0.5426769107498772,0.511783515360468,0.13026052104208416,-0.3978344178671374,0.8100754946055905,-0.43070345830846063,0.5728727996239139,0.5860254622362987,0.5730540228109313,0.7166202142066191,-0.018757682397470363,-0.6972113151258627,2.0,2000.0,0
ekez003,control,250906,sleep,2,12,1569.0,1571.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.3332523785220185,0.4518486045643749,0.17453237563080276,1.0977895763761605,0.618298852019287,0.15506012024048096,-0.4227879577765765,0.8097078149117376,-0.40696879146823267,0.5725184448489357,0.5867624640261698,0.5726538580291711,0.7024763149495303,0.009114015555591375,-0.7116487628411792,2.0,2000.0,0
ekez003,control,250906,sleep,2,12,1629.0,1631.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.0164279161339347,0.24355191448734403,0.08950440178435902,0.9401458049447443,0.6252009648511343,0.07865731462925851,0.4118428982330511,-0.8137773698665381,0.41006318960266147,-0.5754402637928456,-0.5811758461613218,-0.5754156225222704,0.7065790330735777,0.0010139676714564538,-0.7076334092511244,2.0,2000.0,0
ekez003,control,250906,sleep,2,12,1691.0,1693.0,1261.0,1696.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.186039417658629,0.3349579730919726,0.1760469437588515,0.7855112354555048,0.5523659154602258,0.16683366733466934,0.397443980621586,-0.8136097167493147,0.42435540656135556,-0.5750464207461088,-0.5812130261677783,-0.5757716840883916,0.7150943268219428,-0.015187067614089621,-0.6988629742105085,2.0,2000.0,0
ekez003,control,250906,immobile,1,12,2042.0,2044.0,2040.0,2062.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,1.9225660129614845,0.217302312484247,0.06810086360271474,0.32587157377789805,0.41855761104020656,0.07214428857715431,-0.5541609203207589,0.7917777714415137,-0.25689226348669814,0.5716633491434314,0.5863239665537537,0.5739557661429912,0.6050675083275118,0.17120796387545262,-0.7775481615115287,2.0,2000.0,0
ekez003,control,250906,immobile,1,12,2044.0,2046.0,2040.0,2062.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,1.9642605521142,0.3130586729870684,0.1530970015221171,0.9128385940540834,0.6046086299698574,0.13927855711422846,0.3940134310407437,-0.8123585586808586,0.4299150942877453,0.5758232486019125,0.582757506266178,0.5734293986690652,-0.7163665280617132,0.021616221386549186,0.6973892287982189,2.0,2000.0,0
ekez003,control,250906,immobile,1,12,2046.0,2048.0,2040.0,2062.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,1.9072324343605906,0.2964883790587434,0.10382532910275599,0.4695985715744423,0.4770582571512406,0.09018036072144289,-0.4029068288113582,0.8115837570934169,-0.42308142539972127,0.5738333425083223,0.5841229766910394,0.5740345313004487,0.7130086832017238,-0.011495795855835383,-0.701060956233183,2.0,2000.0,0
ekez003,control,250906,immobile,1,12,2048.0,2050.0,2040.0,2062.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.635530033458026,0.29903615945130163,0.09770100229400289,0.9024220343608104,0.677823439299806,0.07414829659318638,-0.29141299915398783,0.7963782923284313,-0.5299623377480427,-0.5727032756481859,-0.5889949340532155,-0.5701718387639698,-0.766217607461499,0.13735568123117398,0.6277292368907922,2.0,2000.0,0
ekez003,control,250906,immobile,1,12,2052.0,2054.0,2040.0,2062.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.1433159757124907,0.24621068764372497,0.0808824884767581,0.4829316629218612,0.515273948532273,0.06062124248496994,0.551309151533867,-0.792970823184163,0.2593366403204638,-0.5723806708007702,-0.5856463561946205,-0.5739326730267446,0.6069914226140224,0.1679750548541721,-0.7767533674325097,2.0,2000.0,0
ekez003,control,250906,immobile,1,12,2054.0,2056.0,2040.0,2062.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.044575289176746,0.20080173999640907,0.0828558388804906,0.5660619987725818,0.545079073328427,0.07114228456913828,0.5188588539272129,-0.8039231734734911,0.29067683232874314,-0.5762235986373065,-0.5800731493431304,-0.5757443059055075,0.631468015083176,0.13123518035235313,-0.764215593509318,2.0,2000.0,0
ekez003,control,250906,immobile,1,12,2056.0,2058.0,2040.0,2062.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,2.0831006849091334,0.3760876221492923,0.14251736984251756,0.5690351211470049,0.4950325472800627,0.11272545090180361,-0.43313515228391175,0.8090261244829775,-0.397329422216737,0.5714660888845028,0.5873919697955424,0.573059493484544,0.6970082130859273,0.02115192006524147,-0.7167511054517575,2.0,2000.0,0
ekez003,control,250906,immobile,1,12,2058.0,2060.0,2040.0,2062.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch12,1.8029664966242729,0.2862773427023138,0.08684897252251188,0.5040078902255235,0.47738144709351893,0.07214428857715431,-0.39669465548974314,0.811971638443449,-0.4281768427510128,-0.5744272758201872,-0.5834134067157913,-0.574162086571443,-0.7160074406721013,0.018189426223032396,0.6978556366999297,2.0,2000.0,0
ekez003,control,250906,mobile,0,19,782.0,784.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.0906035367068476,0.25813336599826153,0.08369781294524645,0.6242882301671406,0.5474692859125468,0.06901302605210421,-0.1792318215102799,0.7516965434912652,-0.17391825868660088,0.5700812445576873,0.5786848189482016,0.5704824028959916,0.6963591213053462,0.008397023116176183,-0.6985282026970754,2.0,2000.0,1
ekez003,control,250906,mobile,0,19,788.0,790.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.0906035367068476,0.25813336599826153,0.08369781294524645,0.6242882301671406,0.5474692859125468,0.06901302605210421,-0.1792318215102799,0.7516965434912652,-0.17391825868660088,0.5700812445576873,0.5786848189482016,0.5704824028959916,0.6963591213053462,0.008397023116176183,-0.6985282026970754,2.0,2000.0,1
ekez003,control,250906,mobile,0,19,792.0,794.0,780.0,825.0,LFP0_250906.dat,ekez003_250906,ekez003_250906_ch19,2.0906035367068476,0.25813336599826153,0.08369781294524645,0.6242882301671406,0.5474692859125468,0.06901302605210421,-0.1792318215102799,0.7516965434912652,-0.17391825868660088,0.5700812445576873,0.5786848189482016,0.5704824028959916,0.6963591213053462,0.008397023116176183,-0.6985282026970754,2.0,2000.0,1
