mouse_ID,group,date,phase,label,channel,window_start_s,window_end_s,source_interval_start_s,source_interval_end_s,dat_file,session,session_channel,qc_raw_mean,qc_raw_std,qc_raw_ptp,qc_clip_fraction,torus_fit_failed,spec_log_abs_slow,spec_rel_slow,spec_log_abs_delta,spec_rel_delta,spec_log_abs_theta,spec_rel_theta,spec_log_abs_alpha,spec_rel_alpha,spec_log_abs_sigma,spec_rel_sigma,spec_log_abs_beta,spec_rel_beta,spec_log_abs_low_gamma,spec_rel_low_gamma,spec_log_abs_high_gamma,spec_rel_high_gamma,spec_log_abs_hfo,spec_rel_hfo,ratio_theta_delta,ratio_gamma_delta,ratio_beta_delta,ratio_log10_theta_delta,ratio_log10_gamma_delta,ratio_log10_beta_delta,aperiodic_slope_2_120,aperiodic_offset_2_120,dyn_line_length,dyn_rms,dyn_ptp,dyn_autocorr_e_s,dyn_autocorr_zero_s,dyn_hjorth_mobility,torus_R1,torus_R2,torus_r,torus_mse,torus_mean_error,torus_frac_inside,torus_n_x,torus_n_y,torus_n_z,torus_u_x,torus_u_y,torus_u_z,torus_v_x,torus_v_y,torus_v_z,torus_tau_ms,torus_analysis_fs
ekez004,control,250828,immobile,1,18,773.0,775.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18,-306.784325,1190.5593892407444,6680.0,0.0,0,-18.0,1.5328227170540358e-24,-18.0,1.5328227170540358e-24,5.163998281388329,0.2236094789309681,4.7496228941297245,0.08612214188595363,4.64863494217097,0.0682538054746942,4.682484629210965,0.07378644002033875,4.100308283693131,0.01931079759746308,3.692316152020661,0.007547586173564294,3.2683979650683526,0.002843740042310754,223609478930.62537,26858383770.986206,73786440020.22566,11.349490209590103,10.429079875031837,10.867976557412739,-2.3215939767194516,6.470882209725333,0.025801704882251742,0.9396043589991413,5.01612107679681,0.044,0.1075,0.03633021952519838,1.8462528565669512,0.18580449537505198,0.04520704632946598,0.5347299061863818,0.5299043768696906,0.04809619238476954,-0.4165786633760461,0.8147448742195039,-0.40330262477671563,0.5756864172717339,0.5797641470508272,0.5765923020308734,0.7035960248514916,0.008020207358949219,-0.7105549310821077,2.0,2000
ekez004,control,250828,immobile,1,18,775.0,777.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18,100.121375,1083.4028413028598,7476.0,0.0,0,-18.0,1.6638399269760024e-24,-18.0,1.6638399269760024e-24,5.22547304799215,0.2796305325464808,4.609835340279708,0.06775586313436444,4.53025375235197,0.05641119426609575,4.7678270927799735,0.09748518822935694,3.9614084213921554,0.01522369109939904,3.70090451941414,0.008356339213372109,3.4310621078224863,0.00448924853528245,279630532546.01556,23580030312.73192,97485188229.19473,11.446584589792879,10.372544359056091,10.988938634580702,-2.262367097141187,6.379057455966027,0.038721582635146315,1.219828717347604,7.943396213929448,0.0285,0.07,0.04067601282034401,2.384374139073557,0.26990320418251734,0.06755404239415261,1.0500486927955728,0.6479534937887159,0.056362725450901804,-0.4125942059870148,0.8138697693502938,-0.40912347735470456,0.5755055899400549,0.5810439270351796,0.5754835104512436,0.7060873438406131,0.001988313859905695,-0.7081219594632711,2.0,2000
ekez004,control,250828,immobile,1,18,777.0,779.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18,-59.986525,1431.7860032817139,8963.0,0.0,0,-18.0,9.840414748966961e-25,-18.0,9.840414748966961e-25,5.487282466521017,0.30220098097459475,4.755674777504936,0.05606452935776095,4.610503010276575,0.04013436661724292,4.772633227660507,0.058297057000949754,4.134684510629909,0.013418312867853978,3.7240047778784975,0.005212165306434341,3.3733745138075437,0.002324812419650381,302200980974.29736,18630478174.269985,58297057000.89239,11.480295869768172,10.270224001744433,10.76564663090766,-2.463877919571309,6.739590835434108,0.03152751140819162,1.4524973013174338,7.959595690754149,0.0495,0.078,0.028423323722564457,2.5711552002374742,0.18652413861120712,0.05379546681573127,2.06231289467311,0.9135183912953931,0.0405811623246493,0.475862888826597,-0.8111154776782926,0.34006792396158597,0.5762574705302905,0.579634377452796,0.5761521640425739,-0.6644409971501715,-0.07820275151443432,0.743237842793044,2.0,2000
ekez004,control,250828,immobile,1,18,779.0,781.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18,103.694525,1092.9564479246299,6079.0,0.0,0,-18.0,1.4540670258298978e-24,-18.0,1.4540670258298978e-24,5.18029315943183,0.22023056116158185,4.387428556105488,0.03548239955929634,4.513804863667452,0.0474667273322522,4.753300017304083,0.08239188581799811,4.276758181572805,0.027500627754304206,3.672414985124589,0.00683910719895926,3.2788624850420574,0.0027634200927715447,220230561161.26163,34339734953.213535,82391885817.87831,11.34287758540206,10.535796938792252,10.915884443274315,-2.311147153639787,6.499440954340544,0.026895869719027705,1.026902420833574,5.243580767037601,0.058,0.131,0.03469178835483939,2.047203027747177,0.19798546749465265,0.04670739575990666,0.4619253296268431,0.50574341828702,0.02404809619238477,-0.13329221006859127,0.7626679830026677,-0.6329065763891984,0.575941944275915,0.5793127297908062,0.5767908095002928,0.8065507197670382,-0.2876357224052026,-0.5164703550424844,2.0,2000
ekez004,control,250828,immobile,1,18,781.0,783.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18,-12.745975,950.4282466058652,6570.0,0.0,0,-18.0,1.6925296761382166e-24,-18.0,1.6925296761382166e-24,5.127999260446801,0.22726656747147156,4.880037607447284,0.12840262419904092,4.638463145532669,0.07362061442998397,4.7412216835369545,0.0932734360302305,4.299824792281833,0.0337567855272754,3.5990800174578426,0.006723823576123942,3.448452767239304,0.004753232516188488,227266567471.0869,40480609103.33083,93273436030.07263,11.356535552615705,10.607247038619917,10.969757975705857,-2.3221658268553322,6.511240047360191,0.033501825944844174,0.9674752559113444,5.476935176065796,0.029,0.052,0.04536230274061607,1.9260349310312206,0.2299811937807498,0.06134120375450176,0.5457185480102678,0.5248292660061156,0.04884769539078156,-0.4148743708131428,0.8135371955538445,-0.4074757512929402,0.5753230027842007,0.5814976506478134,0.5752077231369935,0.7048990700149456,0.0042087694277203255,-0.709295134164876,2.0,2000
ekez004,control,250828,immobile,1,18,783.0,785.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18,-90.740925,1202.0559820803458,7850.0,0.0,0,-18.0,1.749387482544131e-24,-18.0,1.749387482544131e-24,5.08346025101411,0.21200507912537336,4.559681224870801,0.0634698160378459,4.338420484254596,0.03813348516599317,4.475217365222669,0.05225205555206763,4.219464836038126,0.028996851919229204,3.753267053430195,0.009911812274820839,3.472975098693532,0.0051982972929470305,212005079125.00247,38908664193.98197,52252055551.97622,11.326346265690724,10.590046320931192,10.718103379899283,-2.1491078095989833,6.22210798967348,0.03363781784897354,1.2273317161856916,7.169787190093789,0.081,0.194,0.03506124427369217,2.274226140448922,0.21633362553912214,0.06452704451203332,1.2132181670369115,0.7100726188777372,0.03807615230460922,-0.5090947245788012,0.805716943885899,-0.30272556505905174,0.5756975378848056,0.5802186435559998,0.5761238326448651,0.6398397504670197,0.11902324144439069,-0.7592355113641434,2.0,2000
ekez004,control,250828,immobile,1,18,785.0,787.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18,119.83845,985.9698788510719,19565.0,0.0,0,-18.0,1.7821618730285812e-24,-18.0,1.7821618730285812e-24,5.199288736666619,0.28199141381219295,4.505921608304382,0.05713059624176954,4.397479972216513,0.04450687691041794,4.734826363926388,0.09677730238283885,4.1164401362080305,0.02330168271786205,3.683429451698105,0.00859758741149069,3.310951047590735,0.0036466845400062293,281991413811.69037,31899270129.295895,96777302382.66638,11.450235884947118,10.5037807463034,10.985773512206885,-2.2541799774756517,6.375708293333036,0.034469227811661216,1.2519876942375876,6.951188740837525,0.0575,0.3155,0.03551596506317841,2.664848589002139,0.2626793858226783,0.06233327715614712,0.8781692901663577,0.6607793627647388,0.03406813627254509,0.21083580515766126,-0.7869155466120258,0.579924293130635,0.5762910086797038,0.5792582149223612,0.5764968289226655,-0.789580228081039,0.21265898274944903,0.5756207262403465,2.0,2000
ekez004,control,250828,immobile,1,18,787.0,789.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18,-60.597775,1007.9070483383125,17846.0,0.0,0,-18.0,1.4850205633065265e-24,-18.0,1.4850205633065265e-24,5.295699099456743,0.2933807178584903,4.830761480677637,0.10057590476705741,4.3886490575791255,0.03633971567394159,4.721994567725499,0.07829373925452379,4.145035993437783,0.020738075959257134,3.6863512358819213,0.0072124647451610275,3.433291389698775,0.00402739157422147,293380717858.0546,27950540704.37666,78293739254.40753,11.467431566892982,10.446390213748588,10.893727035161737,-2.307623007998062,6.485447059925963,0.029753457572335787,1.121742933699191,7.674132356828738,0.0465,0.3075,0.03414396138202006,2.02830387463159,0.18805444613986144,0.05319265498296569,1.0112823940891278,0.6526997746580864,0.023547094188376753,-0.6560854152800414,0.7482831536656402,-0.09810326088379287,0.5756245527795049,0.5802396781425339,0.5761755723253493,0.4880658788449032,0.3215497439710065,-0.8114169458777236,2.0,2000
ekez004,control,250828,immobile,1,18,789.0,791.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18,53.29045,917.1388422091813,6506.0,0.0,0,-18.0,2.8425641786280293e-24,-18.0,2.8425641786280293e-24,5.013476856842986,0.29321564271455336,4.164816033857927,0.041545722189064646,4.10345710970904,0.036071764633726355,4.518529884522686,0.09380806189144066,3.922860698273193,0.02379967229285489,3.6853245765009808,0.013773200046004965,3.350424017529705,0.006369924669002748,293215642713.71985,37572872338.75305,93808061891.174,11.467187135692942,10.574874396904953,10.972240163372643,-2.0655687501440294,5.948998624979941,0.030316916990294627,1.0604237262980263,6.490834487529957,0.0405,0.078,0.037524901058434014,2.012380048819178,0.1972665982743421,0.0585757223090813,0.8114322015533736,0.5529280795227889,0.053607214428857713,0.3899895983339706,-0.8142629436675051,0.4299813621079916,-0.5735400264584594,-0.5801144049060799,-0.5783762748146699,0.7203887500783802,-0.021050790699201044,-0.6932509740126209,2.0,2000
ekez004,control,250828,immobile,1,18,791.0,793.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18,-29.481175,878.3729089035131,5122.0,0.0,0,-18.0,1.8955337663892115e-24,-18.0,1.8955337663892115e-24,5.205344390077736,0.3041416623088119,4.409083113470154,0.04861996464201301,4.381871304625496,0.04566703652693926,4.612026556433974,0.07758148381966133,4.196313925159019,0.029788281574019033,3.7118085556981795,0.009762028717324405,3.326100082638101,0.004016350517750138,304141662308.2354,39550310291.26847,77581483819.51428,11.48307591528141,10.597149895096832,10.889758081637646,-2.2014270115359196,6.293660564459086,0.034402466555817926,0.9590885985857959,5.186308097838767,0.0305,0.0505,0.045370240425030024,1.9705174819819524,0.24369984037218165,0.06103098363256125,0.4925401422841105,0.4987939928275487,0.05035070140280561,0.43993452706645236,-0.8125511950541257,0.3823848418934962,-0.5745798586322681,-0.5819276078402784,-0.5755156342667103,0.6901562127135642,0.03347856998220429,-0.7228855977281718,2.0,2000
ekez004,control,250828,immobile,1,18,793.0,795.0,771.0,798.0,LFP0_250828.dat,ekez004_250828,ekez004_250828_ch18,-39.38835,811.5383940912947,19364.0,0.0,0,-18.0,2.546662864039723e-24,-18.0,2.546662864039723e-24,4.897305293249219,0.20103734894121658,4.648182335758045,0.11328014366612073,4.366259654220875,0.05918765171864862,4.73549753437989,0.13850612838590404,4.123039349670205,0.03380732472080685,3.6997797401632337,0.012757077548176699,3.425256888190434,0.006779978919786341,201037348940.70462,46564402268.86497,138506128385.55133,11.303276748624638,10.668054032438588,11.14146898975531,-2.1711232052858978,6.222421181682034,0.043443584208782283,1.0910576087991652,6.224915256625261,0.028,0.0555,0.05073441852973582,2.229882964055268,0.29629429686911496,0.08001683546123843,0.7681298530715442,0.6333390666957047,0.053607214428857713,0.4134002613906386,-0.8129320169892094,0.4101728411719997,-0.5751316346012587,-0.5823563787370386,-0.574529939187826,0.705920552726172,0.0016074504247010617,-0.7082891989434174,2.0,2000
